,Active Cases,Cured/Discharged/Migrated,Date,Death,Latitude,Longitude,Name of State / UT,Total Confirmed cases,coronaenquirycalls,cumulativepeopleinquarantine,index,negative,numcallsstatehelpline,numicubeds,numisolationbeds,numventilators,populationncp2019projection,positive,source1,state,tagpeopleinquarantine,tagtotaltested,testpositivityrate,testspermillion,testsperpositivecase,testsperthousand,totaln95masks,totalpeoplecurrentlyinquarantine,totalpeoplereleasedfromquarantine,totalppe,totaltested,unconfirmed
27,14.0,2.0,2020-05-04,0.0,23.9408,91.9882,Tripura,16.0,0.0,0.0,95,5377.0,0.0,0.0,0.0,0.0,3992000.0,17.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,0.32,1351.0,317.0,1.35,0.0,0.0,0.0,0.0,5394.0,0.0
28,27.0,2.0,2020-05-05,0.0,23.9408,91.9882,Tripura,29.0,0.0,0.0,96,5820.0,0.0,0.0,0.0,0.0,3992000.0,30.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,0.51,1465.0,195.0,1.47,0.0,0.0,0.0,0.0,5850.0,0.0
29,41.0,2.0,2020-05-06,0.0,23.9408,91.9882,Tripura,43.0,0.0,0.0,97,6185.0,0.0,0.0,0.0,0.0,3992000.0,43.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,0.69,1560.0,145.0,1.56,0.0,0.0,0.0,0.0,6228.0,0.0
30,41.0,2.0,2020-05-07,0.0,23.9408,91.9882,Tripura,43.0,0.0,0.0,98,6828.0,0.0,0.0,0.0,0.0,3992000.0,89.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.29,1733.0,78.0,1.73,0.0,0.0,0.0,0.0,6917.0,0.0
31,63.0,2.0,2020-05-08,0.0,23.9408,91.9882,Tripura,65.0,0.0,0.0,99,7359.0,0.0,0.0,0.0,0.0,3992000.0,89.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.19,1866.0,84.0,1.87,0.0,0.0,0.0,0.0,7448.0,0.0
32,116.0,2.0,2020-05-09,0.0,23.9408,91.9882,Tripura,118.0,0.0,0.0,100,8221.0,0.0,0.0,0.0,0.0,3992000.0,119.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.43,2089.0,70.0,2.09,0.0,0.0,0.0,0.0,8340.0,0.0
33,132.0,2.0,2020-05-10,0.0,23.9408,91.9882,Tripura,134.0,0.0,0.0,101,8955.0,0.0,0.0,0.0,0.0,3992000.0,136.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.5,2277.0,67.0,2.28,0.0,0.0,0.0,0.0,9091.0,0.0
34,148.0,2.0,2020-05-11,0.0,23.9408,91.9882,Tripura,150.0,0.0,0.0,102,9442.0,0.0,0.0,0.0,0.0,3992000.0,154.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.6,2404.0,62.0,2.4,0.0,0.0,0.0,0.0,9596.0,0.0
35,150.0,2.0,2020-05-12,0.0,23.9408,91.9882,Tripura,152.0,0.0,0.0,103,10189.0,0.0,0.0,0.0,0.0,3992000.0,155.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.5,2591.0,67.0,2.59,0.0,0.0,0.0,0.0,10344.0,0.0
36,152.0,2.0,2020-05-13,0.0,23.9408,91.9882,Tripura,154.0,0.0,0.0,104,10991.0,0.0,0.0,0.0,0.0,3992000.0,155.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.39,2792.0,72.0,2.79,0.0,0.0,0.0,0.0,11146.0,0.0
37,139.0,16.0,2020-05-14,0.0,23.9408,91.9882,Tripura,155.0,0.0,0.0,105,11648.0,0.0,0.0,0.0,0.0,3992000.0,156.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.32,2957.0,76.0,2.96,0.0,0.0,0.0,0.0,11804.0,0.0
38,127.0,29.0,2020-05-15,0.0,23.9408,91.9882,Tripura,156.0,0.0,0.0,106,12405.0,0.0,0.0,0.0,0.0,3992000.0,156.0,https://t.me/Covid19india_Auxiliary_Test_Data/19,Tripura,0.0,Tested,1.24,3147.0,81.0,3.15,0.0,0.0,0.0,0.0,12561.0,0.0
39,114.0,42.0,2020-05-16,0.0,23.9408,91.9882,Tripura,156.0,0.0,0.0,107,13011.0,0.0,0.0,0.0,0.0,3992000.0,167.0,https://t.me/Covid19india_Auxiliary_Test_Data/30,Tripura,0.0,Tested,1.27,3301.0,79.0,3.3,0.0,0.0,0.0,0.0,13178.0,0.0
40,103.0,64.0,2020-05-17,0.0,23.9408,91.9882,Tripura,167.0,0.0,0.0,108,13583.0,0.0,0.0,0.0,0.0,3992000.0,167.0,https://t.me/Covid19india_Auxiliary_Test_Data/41,Tripura,0.0,Tested,1.21,3444.0,82.0,3.44,0.0,0.0,0.0,0.0,13750.0,0.0
41,82.0,85.0,2020-05-18,0.0,23.9408,91.9882,Tripura,167.0,0.0,0.0,109,14119.0,0.0,0.0,0.0,0.0,3992000.0,167.0,https://t.me/Covid19india_Auxiliary_Test_Data/49,Tripura,0.0,Tested,1.17,3579.0,86.0,3.58,0.0,0.0,0.0,0.0,14286.0,0.0
42,82.0,85.0,2020-05-19,0.0,23.9408,91.9882,Tripura,167.0,0.0,0.0,110,14914.0,0.0,0.0,0.0,0.0,3992000.0,169.0,https://t.me/Covid19india_Auxiliary_Test_Data/64,Tripura,0.0,Tested,1.12,3778.0,89.0,3.78,0.0,0.0,0.0,0.0,15083.0,0.0
43,57.0,116.0,2020-05-20,0.0,23.9408,91.9882,Tripura,173.0,0.0,0.0,111,15694.0,0.0,0.0,0.0,0.0,3992000.0,173.0,https://t.me/Covid19india_Auxiliary_Test_Data/79,Tripura,0.0,Tested,1.09,3963.0,91.0,3.96,0.0,0.0,0.0,0.0,15822.0,0.0
44,40.0,133.0,2020-05-21,0.0,23.9408,91.9882,Tripura,173.0,0.0,0.0,112,16610.0,0.0,0.0,0.0,0.0,3992000.0,173.0,https://t.me/Covid19india_Auxiliary_Test_Data/97,Tripura,0.0,Tested,1.03,4227.0,98.0,4.23,0.0,0.0,0.0,0.0,16873.0,0.0
45,25.0,148.0,2020-05-22,0.0,23.9408,91.9882,Tripura,173.0,0.0,0.0,113,17546.0,0.0,0.0,0.0,0.0,3992000.0,175.0,https://t.me/Covid19india_Auxiliary_Test_Data/106,Tripura,0.0,Tested,0.99,4439.0,101.0,4.44,0.0,0.0,0.0,0.0,17721.0,0.0
46,23.0,152.0,2020-05-23,0.0,23.9408,91.9882,Tripura,175.0,0.0,0.0,114,18546.0,0.0,0.0,0.0,0.0,3992000.0,191.0,https://t.me/Covid19india_Auxiliary_Test_Data/126,Tripura,0.0,Tested,1.02,4694.0,98.0,4.69,0.0,0.0,0.0,0.0,18737.0,0.0
47,36.0,153.0,2020-05-24,0.0,23.9408,91.9882,Tripura,189.0,0.0,0.0,115,19537.0,0.0,0.0,0.0,0.0,3992000.0,191.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,0.99,4829.0,101.0,4.83,0.0,0.0,0.0,0.0,19278.0,0.0
48,26.0,165.0,2020-05-25,0.0,23.9408,91.9882,Tripura,191.0,0.0,0.0,116,20637.0,0.0,0.0,0.0,0.0,3992000.0,198.0,https://t.me/Covid19india_Auxiliary_Test_Data/158,Tripura,0.0,Tested,0.95,5228.0,105.0,5.23,0.0,0.0,0.0,0.0,20871.0,0.0
49,29.0,165.0,2020-05-26,0.0,23.9408,91.9882,Tripura,194.0,0.0,0.0,117,21840.0,0.0,0.0,0.0,0.0,3992000.0,209.0,https://t.me/Covid19india_Auxiliary_Test_Data/176,Tripura,0.0,Tested,0.95,5523.0,105.0,5.52,0.0,0.0,0.0,0.0,22049.0,0.0
50,42.0,165.0,2020-05-27,0.0,23.9408,91.9882,Tripura,207.0,0.0,0.0,118,23032.0,0.0,0.0,0.0,0.0,3992000.0,232.0,https://t.me/Covid19india_Auxiliary_Test_Data/190,Tripura,0.0,Tested,1.0,5828.0,100.0,5.83,0.0,0.0,0.0,0.0,23264.0,0.0
51,65.0,165.0,2020-05-28,0.0,23.9408,91.9882,Tripura,230.0,0.0,0.0,119,23884.0,0.0,0.0,0.0,0.0,3992000.0,242.0,https://t.me/Covid19india_Auxiliary_Test_Data/207,Tripura,0.0,Tested,1.0,6044.0,100.0,6.04,0.0,0.0,0.0,0.0,24126.0,0.0
52,75.0,167.0,2020-05-29,0.0,23.9408,91.9882,Tripura,242.0,0.0,0.0,120,25159.0,0.0,0.0,0.0,0.0,3992000.0,244.0,https://t.me/Covid19india_Auxiliary_Test_Data/225,Tripura,0.0,Tested,0.96,6363.0,104.0,6.36,0.0,0.0,0.0,0.0,25403.0,0.0
53,80.0,171.0,2020-05-30,0.0,23.9408,91.9882,Tripura,251.0,0.0,0.0,121,26105.0,0.0,0.0,0.0,0.0,3992000.0,271.0,https://t.me/Covid19india_Auxiliary_Test_Data/234,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,26376.0,0.0
54,96.0,172.0,2020-05-31,0.0,23.9408,91.9882,Tripura,268.0,0.0,0.0,122,27159.0,0.0,0.0,0.0,0.0,3992000.0,316.0,https://t.me/Covid19india_Auxiliary_Test_Data/247,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,27475.0,0.0
55,140.0,173.0,2020-06-01,0.0,23.9408,91.9882,Tripura,313.0,0.0,0.0,123,27937.0,0.0,0.0,0.0,0.0,3992000.0,423.0,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,28360.0,0.0
56,247.0,173.0,2020-06-02,0.0,23.9408,91.9882,Tripura,420.0,0.0,0.0,124,28595.0,0.0,0.0,0.0,0.0,3992000.0,471.0,https://t.me/Covid19india_Auxiliary_Test_Data/275,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,29066.0,0.0
57,295.0,173.0,2020-06-03,0.0,23.9408,91.9882,Tripura,468.0,0.0,0.0,125,29859.0,0.0,0.0,0.0,0.0,3992000.0,622.0,https://t.me/Covid19india_Auxiliary_Test_Data/302,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,30481.0,0.0
58,295.0,173.0,2020-06-04,0.0,23.9408,91.9882,Tripura,468.0,0.0,0.0,126,30492.0,0.0,0.0,0.0,0.0,3992000.0,646.0,https://t.me/Covid19india_Auxiliary_Test_Data/303,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,31138.0,0.0
59,471.0,173.0,2020-06-05,0.0,23.9408,91.9882,Tripura,644.0,0.0,0.0,127,30492.0,0.0,0.0,0.0,0.0,3992000.0,646.0,https://t.me/Covid19india_Auxiliary_Test_Data/303,Tripura,0.0,Tested,1.03,6607.0,97.0,6.61,0.0,0.0,0.0,0.0,31138.0,0.0
94,,,2020-01-30,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,,,2020-01-31,,,,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,,,2020-02-01,,,,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,,,2020-02-02,,,,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,,,2020-02-03,,,,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,2020-02-04,,,,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,,,2020-02-05,,,,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,,,2020-02-06,,,,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,,,2020-02-07,,,,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,,,2020-02-08,,,,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,,,2020-02-09,,,,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,,,2020-02-10,,,,,,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,,,2020-02-11,,,,,,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,,,2020-02-12,,,,,,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,,,2020-02-13,,,,,,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,,,2020-02-14,,,,,,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,,,2020-02-15,,,,,,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,,,2020-02-16,,,,,,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,,,2020-02-17,,,,,,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,,,2020-02-18,,,,,,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,,,2020-02-19,,,,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,,,2020-02-20,,,,,,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,,,2020-02-21,,,,,,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,,,2020-02-22,,,,,,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,,,2020-02-23,,,,,,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,,,2020-02-24,,,,,,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,,,2020-02-25,,,,,,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,,,2020-02-26,,,,,,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,,,2020-02-27,,,,,,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,,,2020-02-28,,,,,,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,,,2020-02-29,,,,,,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,,,2020-03-01,,,,,,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,,,2020-03-02,,,,,,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,,,2020-03-03,,,,,,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,2020-03-04,0.0,26.8467,80.9462,Uttar Pradesh,6.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.0,0.0,2020-03-05,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.0,0.0,2020-03-06,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7.0,0.0,2020-03-07,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7.0,0.0,2020-03-08,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7.0,0.0,2020-03-09,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.0,0.0,2020-03-10,0.0,26.8467,80.9462,Uttar Pradesh,7.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9.0,0.0,2020-03-11,0.0,26.8467,80.9462,Uttar Pradesh,9.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11.0,0.0,2020-03-12,0.0,26.8467,80.9462,Uttar Pradesh,11.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,11.0,0.0,2020-03-13,0.0,26.8467,80.9462,Uttar Pradesh,11.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,7.0,5.0,2020-03-14,0.0,26.8467,80.9462,Uttar Pradesh,12.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9.0,4.0,2020-03-15,0.0,26.8467,80.9462,Uttar Pradesh,13.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.0,4.0,2020-03-16,0.0,26.8467,80.9462,Uttar Pradesh,13.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,10.0,5.0,2020-03-17,0.0,26.8467,80.9462,Uttar Pradesh,15.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,11.0,5.0,2020-03-18,0.0,26.8467,80.9462,Uttar Pradesh,16.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,10.0,9.0,2020-03-19,0.0,26.8467,80.9462,Uttar Pradesh,19.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,10.0,9.0,2020-03-20,0.0,26.8467,80.9462,Uttar Pradesh,19.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15.0,9.0,2020-03-21,0.0,26.8467,80.9462,Uttar Pradesh,24.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18.0,9.0,2020-03-22,0.0,26.8467,80.9462,Uttar Pradesh,27.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,22.0,9.0,2020-03-23,0.0,26.8467,80.9462,Uttar Pradesh,31.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,22.0,11.0,2020-03-24,0.0,26.8467,80.9462,Uttar Pradesh,33.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,26.0,11.0,2020-03-25,0.0,26.8467,80.9462,Uttar Pradesh,37.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,30.0,11.0,2020-03-26,0.0,26.8467,80.9462,Uttar Pradesh,41.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,30.0,11.0,2020-03-27,0.0,26.8467,80.9462,Uttar Pradesh,41.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,44.0,11.0,2020-03-28,0.0,26.8467,80.9462,Uttar Pradesh,55.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,44.0,11.0,2020-03-29,0.0,26.8467,80.9462,Uttar Pradesh,55.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,64.0,11.0,2020-03-30,0.0,26.8467,80.9462,Uttar Pradesh,75.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,87.0,14.0,2020-03-31,0.0,26.8467,80.9462,Uttar Pradesh,101.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,87.0,14.0,2020-04-01,2.0,26.8467,80.9462,Uttar Pradesh,103.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,97.0,14.0,2020-04-02,2.0,26.8467,80.9462,Uttar Pradesh,113.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,97.0,14.0,2020-04-03,2.0,26.8467,80.9462,Uttar Pradesh,113.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,153.0,19.0,2020-04-04,2.0,26.8467,80.9462,Uttar Pradesh,174.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Uttar Pradesh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
